design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Final_Util,Peak_Memory_Usage_MB,synth_cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,pin_antenna_violations,net_antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,DecapCells,WelltapCells,DiodeCells,FillCells,NonPhysCells,TotalCells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,FP_ASPECT_RATIO,FP_CORE_UTIL,FP_PDN_HPITCH,FP_PDN_VPITCH,GRT_ADJUSTMENT,GRT_REPAIR_ANTENNAS,PL_TARGET_DENSITY,RUN_HEURISTIC_DIODE_INSERTION,STD_CELL_LIBRARY,SYNTH_MAX_FANOUT,SYNTH_STRATEGY
sv_core,core,matrix_config_72,flow completed,0h9m22s0ms,0h6m28s0ms,34300.0,0.2,17150.0,18.78,-1,824.88,3015,0,0,0,0,0,0,114041,0,0,0,-1,-1,154455,27354,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.42,21.43,6.29,13.35,0.92,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11390,2655,0,3143,3430,20618,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.03,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_73,flow completed,0h9m22s0ms,0h6m29s0ms,34300.0,0.2,17150.0,18.78,-1,824.49,3015,0,0,0,0,0,0,114041,0,0,0,-1,-1,154455,27354,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.42,21.43,6.29,13.35,0.92,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11390,2655,0,3143,3430,20618,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.03,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_74,flow completed,0h9m24s0ms,0h6m30s0ms,34300.0,0.2,17150.0,18.78,-1,818.33,3015,0,0,0,0,0,0,114041,0,0,0,-1,-1,154455,27354,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.42,21.43,6.29,13.35,0.92,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11390,2655,0,3143,3430,20618,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.03,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_75,flow completed,0h9m19s0ms,0h6m27s0ms,34300.0,0.2,17150.0,18.78,-1,816.76,3015,0,0,0,0,0,0,114041,0,0,0,-1,-1,154455,27354,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.42,21.43,6.29,13.35,0.92,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11390,2655,0,3143,3430,20618,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.03,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_76,flow completed,0h9m26s0ms,0h6m31s0ms,34300.0,0.2,17150.0,18.78,-1,816.73,3015,0,0,0,0,0,0,114041,0,0,0,-1,-1,154455,27354,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.42,21.43,6.29,13.35,0.92,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11390,2655,0,3143,3430,20618,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.03,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_77,flow completed,0h9m21s0ms,0h6m28s0ms,34300.0,0.2,17150.0,18.78,-1,816.71,3015,0,0,0,0,0,0,114041,0,0,0,-1,-1,154455,27354,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.42,21.43,6.29,13.35,0.92,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11390,2655,0,3143,3430,20618,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.03,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_78,flow completed,0h8m58s0ms,0h6m3s0ms,34400.0,0.2,17200.0,18.78,-1,837.61,3015,0,0,0,0,0,0,114100,0,0,0,-1,-1,154198,27242,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.46,21.33,6.18,13.66,0.97,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11389,2655,0,3136,3440,20620,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.02,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_79,flow completed,0h8m55s0ms,0h6m2s0ms,34400.0,0.2,17200.0,18.78,-1,837.62,3015,0,0,0,0,0,0,114100,0,0,0,-1,-1,154198,27242,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.46,21.33,6.18,13.66,0.97,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11389,2655,0,3136,3440,20620,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.02,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_80,flow completed,0h8m55s0ms,0h6m3s0ms,34400.0,0.2,17200.0,18.78,-1,837.74,3015,0,0,0,0,0,0,114100,0,0,0,-1,-1,154198,27242,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.46,21.33,6.18,13.66,0.97,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11389,2655,0,3136,3440,20620,185021.2,-1,-1,-1,0.00421,0.00366,2.75e-08,-1,-1,-1,9.02,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_81,flow completed,0h9m23s0ms,0h6m31s0ms,34260.0,0.2,17130.0,18.78,-1,810.62,3015,0,0,0,0,0,0,113933,0,0,0,-1,-1,154654,27355,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.68,21.84,5.39,13.48,0.79,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11361,2655,0,3212,3426,20654,185021.2,-1,-1,-1,0.00416,0.00366,2.73e-08,-1,-1,-1,8.94,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_82,flow completed,0h9m27s0ms,0h6m33s0ms,34260.0,0.2,17130.0,18.78,-1,810.55,3015,0,0,0,0,0,0,113933,0,0,0,-1,-1,154654,27355,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.68,21.84,5.39,13.48,0.79,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11361,2655,0,3212,3426,20654,185021.2,-1,-1,-1,0.00416,0.00366,2.73e-08,-1,-1,-1,8.94,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_83,flow completed,0h9m27s0ms,0h6m33s0ms,34260.0,0.2,17130.0,18.78,-1,810.59,3015,0,0,0,0,0,0,113933,0,0,0,-1,-1,154654,27355,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.68,21.84,5.39,13.48,0.79,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11361,2655,0,3212,3426,20654,185021.2,-1,-1,-1,0.00416,0.00366,2.73e-08,-1,-1,-1,8.94,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_84,flow completed,0h9m28s0ms,0h6m34s0ms,34260.0,0.2,17130.0,18.78,-1,810.64,3015,0,0,0,0,0,0,113933,0,0,0,-1,-1,154654,27355,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.68,21.84,5.39,13.48,0.79,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11361,2655,0,3212,3426,20654,185021.2,-1,-1,-1,0.00416,0.00366,2.73e-08,-1,-1,-1,8.94,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_85,flow completed,0h9m24s0ms,0h6m31s0ms,34260.0,0.2,17130.0,18.78,-1,810.62,3015,0,0,0,0,0,0,113933,0,0,0,-1,-1,154654,27355,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.68,21.84,5.39,13.48,0.79,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11361,2655,0,3212,3426,20654,185021.2,-1,-1,-1,0.00416,0.00366,2.73e-08,-1,-1,-1,8.94,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_86,flow completed,0h9m30s0ms,0h6m35s0ms,34260.0,0.2,17130.0,18.78,-1,810.75,3015,0,0,0,0,0,0,113933,0,0,0,-1,-1,154654,27355,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.68,21.84,5.39,13.48,0.79,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11361,2655,0,3212,3426,20654,185021.2,-1,-1,-1,0.00416,0.00366,2.73e-08,-1,-1,-1,8.94,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_87,flow completed,0h9m13s0ms,0h6m21s0ms,34360.0,0.2,17180.0,18.78,-1,811.26,3015,0,0,0,0,0,0,113918,0,0,0,-1,-1,154491,27411,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.61,21.91,5.6,13.3,0.2,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11361,2655,0,3210,3436,20662,185021.2,-1,-1,-1,0.00416,0.00365,2.74e-08,-1,-1,-1,8.9,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_88,flow completed,0h9m15s0ms,0h6m20s0ms,34360.0,0.2,17180.0,18.78,-1,811.1,3015,0,0,0,0,0,0,113918,0,0,0,-1,-1,154491,27411,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.61,21.91,5.6,13.3,0.2,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11361,2655,0,3210,3436,20662,185021.2,-1,-1,-1,0.00416,0.00365,2.74e-08,-1,-1,-1,8.9,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_89,flow completed,0h9m13s0ms,0h6m20s0ms,34360.0,0.2,17180.0,18.78,-1,811.24,3015,0,0,0,0,0,0,113918,0,0,0,-1,-1,154491,27411,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,122060625.0,0.0,21.61,21.91,5.6,13.3,0.2,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11361,2655,0,3210,3436,20662,185021.2,-1,-1,-1,0.00416,0.00365,2.74e-08,-1,-1,-1,8.9,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_90,flow completed,0h9m27s0ms,0h6m32s0ms,34210.0,0.2,17105.0,18.78,-1,807.84,3015,0,0,0,0,0,0,113484,0,0,0,-1,-1,154408,27348,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,21.75,21.81,5.47,14.15,0.0,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11400,2655,0,3134,3421,20610,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.69,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_91,flow completed,0h9m24s0ms,0h6m32s0ms,34210.0,0.2,17105.0,18.78,-1,807.9,3015,0,0,0,0,0,0,113484,0,0,0,-1,-1,154408,27348,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,21.75,21.81,5.47,14.15,0.0,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11400,2655,0,3134,3421,20610,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.69,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_92,flow completed,0h9m25s0ms,0h6m32s0ms,34210.0,0.2,17105.0,18.78,-1,788.03,3015,0,0,0,0,0,0,113484,0,0,0,-1,-1,154408,27348,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,21.75,21.81,5.47,14.15,0.0,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11400,2655,0,3134,3421,20610,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.69,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_93,flow completed,0h9m24s0ms,0h6m32s0ms,34210.0,0.2,17105.0,18.78,-1,787.74,3015,0,0,0,0,0,0,113484,0,0,0,-1,-1,154408,27348,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,21.75,21.81,5.47,14.15,0.0,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11400,2655,0,3134,3421,20610,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.69,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_94,flow completed,0h9m27s0ms,0h6m31s0ms,34210.0,0.2,17105.0,18.78,-1,808.21,3015,0,0,0,0,0,0,113484,0,0,0,-1,-1,154408,27348,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,21.75,21.81,5.47,14.15,0.0,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11400,2655,0,3134,3421,20610,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.69,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_95,flow completed,0h9m25s0ms,0h6m33s0ms,34210.0,0.2,17105.0,18.78,-1,787.99,3015,0,0,0,0,0,0,113484,0,0,0,-1,-1,154408,27348,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,21.75,21.81,5.47,14.15,0.0,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11400,2655,0,3134,3421,20610,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.69,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_96,flow completed,0h9m14s0ms,0h6m20s0ms,34310.0,0.2,17155.0,18.78,-1,790.72,3015,0,0,0,0,0,0,113474,0,0,0,-1,-1,154577,27487,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,22.01,21.94,5.24,13.85,0.0,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11402,2655,0,3130,3431,20618,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.72,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_97,flow completed,0h9m14s0ms,0h6m20s0ms,34310.0,0.2,17155.0,18.78,-1,790.79,3015,0,0,0,0,0,0,113474,0,0,0,-1,-1,154577,27487,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,22.01,21.94,5.24,13.85,0.0,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11402,2655,0,3130,3431,20618,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.72,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_98,flow completed,0h9m17s0ms,0h6m23s0ms,34310.0,0.2,17155.0,18.78,-1,791.0,3015,0,0,0,0,0,0,113474,0,0,0,-1,-1,154577,27487,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,123940595.0,0.0,22.01,21.94,5.24,13.85,0.0,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11402,2655,0,3130,3431,20618,185021.2,-1,-1,-1,0.00416,0.00365,2.73e-08,-1,-1,-1,8.72,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_99,flow completed,0h8m49s0ms,0h5m55s0ms,34230.0,0.2,17115.0,18.78,-1,817.86,3015,0,0,0,0,0,0,113625,0,0,0,-1,-1,162402,28152,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.62,23.78,5.14,13.84,0.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11397,2655,0,3198,3423,20673,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.9,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_100,flow completed,0h8m49s0ms,0h5m55s0ms,34230.0,0.2,17115.0,18.78,-1,824.66,3015,0,0,0,0,0,0,113625,0,0,0,-1,-1,162402,28152,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.62,23.78,5.14,13.84,0.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11397,2655,0,3198,3423,20673,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.9,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_101,flow completed,0h8m50s0ms,0h5m55s0ms,34230.0,0.2,17115.0,18.78,-1,818.05,3015,0,0,0,0,0,0,113625,0,0,0,-1,-1,162402,28152,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.62,23.78,5.14,13.84,0.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11397,2655,0,3198,3423,20673,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.9,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_102,flow completed,0h8m49s0ms,0h5m55s0ms,34230.0,0.2,17115.0,18.78,-1,823.96,3015,0,0,0,0,0,0,113625,0,0,0,-1,-1,162402,28152,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.62,23.78,5.14,13.84,0.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11397,2655,0,3198,3423,20673,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.9,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_103,flow completed,0h8m51s0ms,0h5m57s0ms,34230.0,0.2,17115.0,18.78,-1,816.5,3015,0,0,0,0,0,0,113625,0,0,0,-1,-1,162402,28152,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.62,23.78,5.14,13.84,0.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11397,2655,0,3198,3423,20673,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.9,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_104,flow completed,0h8m51s0ms,0h5m56s0ms,34230.0,0.2,17115.0,18.78,-1,811.84,3015,0,0,0,0,0,0,113625,0,0,0,-1,-1,162402,28152,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.62,23.78,5.14,13.84,0.48,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11397,2655,0,3198,3423,20673,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.9,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_105,flow completed,0h8m45s0ms,0h5m52s0ms,34330.0,0.2,17165.0,18.78,-1,764.45,3015,0,0,0,0,0,0,113698,0,0,0,-1,-1,162408,28119,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.74,23.98,5.03,13.37,0.54,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11397,2655,0,3192,3433,20677,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.87,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_106,flow completed,0h8m47s0ms,0h5m53s0ms,34330.0,0.2,17165.0,18.78,-1,764.3,3015,0,0,0,0,0,0,113698,0,0,0,-1,-1,162408,28119,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.74,23.98,5.03,13.37,0.54,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11397,2655,0,3192,3433,20677,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.87,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_107,flow completed,0h8m47s0ms,0h5m53s0ms,34330.0,0.2,17165.0,18.78,-1,764.75,3015,0,0,0,0,0,0,113698,0,0,0,-1,-1,162408,28119,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,134917405.0,0.0,22.74,23.98,5.03,13.37,0.54,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11397,2655,0,3192,3433,20677,185021.2,-1,-1,-1,0.00417,0.00375,2.76e-08,-1,-1,-1,8.87,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_108,flow completed,0h8m59s0ms,0h6m5s0ms,34300.0,0.2,17150.0,18.78,-1,817.38,3015,0,0,0,0,0,0,113926,0,0,0,-1,-1,154332,27141,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.63,21.3,5.91,13.75,1.17,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11390,2655,0,3137,3430,20612,185021.2,-1,-1,-1,0.00421,0.00365,2.74e-08,-1,-1,-1,9.03,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_109,flow completed,0h9m0s0ms,0h6m7s0ms,34300.0,0.2,17150.0,18.78,-1,817.36,3015,0,0,0,0,0,0,113926,0,0,0,-1,-1,154332,27141,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.63,21.3,5.91,13.75,1.17,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11390,2655,0,3137,3430,20612,185021.2,-1,-1,-1,0.00421,0.00365,2.74e-08,-1,-1,-1,9.03,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_110,flow completed,0h8m58s0ms,0h6m6s0ms,34300.0,0.2,17150.0,18.78,-1,816.04,3015,0,0,0,0,0,0,113926,0,0,0,-1,-1,154332,27141,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.63,21.3,5.91,13.75,1.17,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11390,2655,0,3137,3430,20612,185021.2,-1,-1,-1,0.00421,0.00365,2.74e-08,-1,-1,-1,9.03,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_111,flow completed,0h8m58s0ms,0h6m6s0ms,34300.0,0.2,17150.0,18.78,-1,746.48,3015,0,0,0,0,0,0,113926,0,0,0,-1,-1,154332,27141,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,121100833.0,0.0,21.63,21.3,5.91,13.75,1.17,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,11390,2655,0,3137,3430,20612,185021.2,-1,-1,-1,0.00421,0.00365,2.74e-08,-1,-1,-1,9.03,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
