design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Final_Util,Peak_Memory_Usage_MB,synth_cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,pin_antenna_violations,net_antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,DecapCells,WelltapCells,DiodeCells,FillCells,NonPhysCells,TotalCells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,FP_ASPECT_RATIO,FP_CORE_UTIL,FP_PDN_HPITCH,FP_PDN_VPITCH,GRT_ADJUSTMENT,GRT_REPAIR_ANTENNAS,PL_TARGET_DENSITY,RUN_HEURISTIC_DIODE_INSERTION,STD_CELL_LIBRARY,SYNTH_MAX_FANOUT,SYNTH_STRATEGY
sv_core,core,matrix_config_37,flow failed,0h13m12s0ms,0h9m21s0ms,35550.0,0.2,17775.0,19.16,-1,636.09,3087,0,0,0,0,0,0,111568,0,0,0,-1,-1,165765,28360,-0.1,-1,-1,-1,-0.76,-0.33,-1,-1,-1,-10.91,132602300.0,0.0,22.99,23.54,6.51,14.73,0.13,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11368,2655,0,3218,3555,20796,185021.2,-1,-1,-1,0.00477,0.00429,2.79e-08,-1,-1,-1,8.51,10.76,92.93680297397769,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_38,flow failed,0h13m16s0ms,0h9m26s0ms,35550.0,0.2,17775.0,19.16,-1,635.86,3087,0,0,0,0,0,0,111568,0,0,0,-1,-1,165765,28360,-0.1,-1,-1,-1,-0.76,-0.33,-1,-1,-1,-10.91,132602300.0,0.0,22.99,23.54,6.51,14.73,0.13,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11368,2655,0,3218,3555,20796,185021.2,-1,-1,-1,0.00477,0.00429,2.79e-08,-1,-1,-1,8.51,10.76,92.93680297397769,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_39,flow failed,0h13m14s0ms,0h9m26s0ms,35550.0,0.2,17775.0,19.16,-1,635.95,3087,0,0,0,0,0,0,111568,0,0,0,-1,-1,165765,28360,-0.1,-1,-1,-1,-0.76,-0.33,-1,-1,-1,-10.91,132602300.0,0.0,22.99,23.54,6.51,14.73,0.13,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11368,2655,0,3218,3555,20796,185021.2,-1,-1,-1,0.00477,0.00429,2.79e-08,-1,-1,-1,8.51,10.76,92.93680297397769,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_40,flow failed,0h13m46s0ms,0h9m51s0ms,37140.0,0.2,18570.0,19.16,-1,649.43,3087,0,0,0,0,0,0,111938,0,0,0,-1,-1,166532,29150,-0.1,-1,-1,-1,-0.89,-0.33,-1,-1,-1,-11.23,132602300.0,0.0,23.18,23.54,6.24,14.91,0.18,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11347,2655,0,3251,3714,20967,185021.2,-1,-1,-1,0.00482,0.00429,2.85e-08,-1,-1,-1,8.64,10.89,91.82736455463727,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_41,flow failed,0h13m40s0ms,0h9m46s0ms,37140.0,0.2,18570.0,19.16,-1,649.09,3087,0,0,0,0,0,0,111938,0,0,0,-1,-1,166532,29150,-0.1,-1,-1,-1,-0.89,-0.33,-1,-1,-1,-11.23,132602300.0,0.0,23.18,23.54,6.24,14.91,0.18,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11347,2655,0,3251,3714,20967,185021.2,-1,-1,-1,0.00482,0.00429,2.85e-08,-1,-1,-1,8.64,10.89,91.82736455463727,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_42,flow failed,0h13m40s0ms,0h9m44s0ms,37140.0,0.2,18570.0,19.16,-1,649.09,3087,0,0,0,0,0,0,111938,0,0,0,-1,-1,166532,29150,-0.1,-1,-1,-1,-0.89,-0.33,-1,-1,-1,-11.23,132602300.0,0.0,23.18,23.54,6.24,14.91,0.18,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11347,2655,0,3251,3714,20967,185021.2,-1,-1,-1,0.00482,0.00429,2.85e-08,-1,-1,-1,8.64,10.89,91.82736455463727,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_43,flow failed,0h13m31s0ms,0h9m40s0ms,37140.0,0.2,18570.0,19.16,-1,649.09,3087,0,0,0,0,0,0,111938,0,0,0,-1,-1,166532,29150,-0.1,-1,-1,-1,-0.89,-0.33,-1,-1,-1,-11.23,132602300.0,0.0,23.18,23.54,6.24,14.91,0.18,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11347,2655,0,3251,3714,20967,185021.2,-1,-1,-1,0.00482,0.00429,2.85e-08,-1,-1,-1,8.64,10.89,91.82736455463727,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_44,flow failed,0h15m29s0ms,0h11m21s0ms,44150.0,0.2,22075.0,19.16,-1,663.42,3087,0,0,0,0,0,0,115355,0,0,0,-1,-1,168491,32443,-0.1,-1,-1,-1,-1.34,-0.33,-1,-1,-1,-28.47,132602300.0,0.0,23.54,24.33,6.08,13.59,0.89,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11190,2655,0,3377,4415,21637,185021.2,-1,-1,-1,0.00515,0.00442,3.07e-08,-1,-1,-1,9.09,11.34,88.18342151675485,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_45,flow failed,0h15m27s0ms,0h11m17s0ms,44150.0,0.2,22075.0,19.16,-1,663.25,3087,0,0,0,0,0,0,115355,0,0,0,-1,-1,168491,32443,-0.1,-1,-1,-1,-1.34,-0.33,-1,-1,-1,-28.47,132602300.0,0.0,23.54,24.33,6.08,13.59,0.89,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11190,2655,0,3377,4415,21637,185021.2,-1,-1,-1,0.00515,0.00442,3.07e-08,-1,-1,-1,9.09,11.34,88.18342151675485,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_46,flow failed,0h15m25s0ms,0h11m19s0ms,44150.0,0.2,22075.0,19.16,-1,663.31,3087,0,0,0,0,0,0,115355,0,0,0,-1,-1,168491,32443,-0.1,-1,-1,-1,-1.34,-0.33,-1,-1,-1,-28.47,132602300.0,0.0,23.54,24.33,6.08,13.59,0.89,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11190,2655,0,3377,4415,21637,185021.2,-1,-1,-1,0.00515,0.00442,3.07e-08,-1,-1,-1,9.09,11.34,88.18342151675485,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_47,flow failed,0h15m21s0ms,0h11m17s0ms,44150.0,0.2,22075.0,19.16,-1,663.27,3087,0,0,0,0,0,0,115355,0,0,0,-1,-1,168491,32443,-0.1,-1,-1,-1,-1.34,-0.33,-1,-1,-1,-28.47,132602300.0,0.0,23.54,24.33,6.08,13.59,0.89,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11190,2655,0,3377,4415,21637,185021.2,-1,-1,-1,0.00515,0.00442,3.07e-08,-1,-1,-1,9.09,11.34,88.18342151675485,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_48,flow failed,0h12m28s0ms,0h8m45s0ms,35530.0,0.2,17765.0,19.16,-1,607.88,3087,0,0,0,0,0,0,112687,0,0,0,-1,-1,174029,28850,-0.1,-1,-1,-1,-0.74,-0.33,-1,-1,-1,-9.86,144876668.0,0.0,24.05,25.29,6.07,15.19,0.03,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11446,2655,0,3183,3553,20837,185021.2,-1,-1,-1,0.00487,0.00442,2.85e-08,-1,-1,-1,8.49,10.74,93.10986964618249,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_49,flow failed,0h12m39s0ms,0h8m44s0ms,35530.0,0.2,17765.0,19.16,-1,607.97,3087,0,0,0,0,0,0,112687,0,0,0,-1,-1,174029,28850,-0.1,-1,-1,-1,-0.74,-0.33,-1,-1,-1,-9.86,144876668.0,0.0,24.05,25.29,6.07,15.19,0.03,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11446,2655,0,3183,3553,20837,185021.2,-1,-1,-1,0.00487,0.00442,2.85e-08,-1,-1,-1,8.49,10.74,93.10986964618249,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_50,flow failed,0h12m40s0ms,0h8m49s0ms,35530.0,0.2,17765.0,19.16,-1,607.86,3087,0,0,0,0,0,0,112687,0,0,0,-1,-1,174029,28850,-0.1,-1,-1,-1,-0.74,-0.33,-1,-1,-1,-9.86,144876668.0,0.0,24.05,25.29,6.07,15.19,0.03,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11446,2655,0,3183,3553,20837,185021.2,-1,-1,-1,0.00487,0.00442,2.85e-08,-1,-1,-1,8.49,10.74,93.10986964618249,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_51,flow failed,0h12m40s0ms,0h8m48s0ms,35530.0,0.2,17765.0,19.16,-1,607.74,3087,0,0,0,0,0,0,112687,0,0,0,-1,-1,174029,28850,-0.1,-1,-1,-1,-0.74,-0.33,-1,-1,-1,-9.86,144876668.0,0.0,24.05,25.29,6.07,15.19,0.03,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11446,2655,0,3183,3553,20837,185021.2,-1,-1,-1,0.00487,0.00442,2.85e-08,-1,-1,-1,8.49,10.74,93.10986964618249,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_52,flow failed,0h12m59s0ms,0h9m6s0ms,35640.0,0.2,17820.0,19.16,-1,605.69,3087,0,0,0,0,0,0,112877,0,0,0,-1,-1,173966,28914,-0.1,-1,-1,-1,-0.72,-0.33,-1,-1,-1,-8.96,144876668.0,0.0,24.46,25.37,5.47,14.98,0.13,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11442,2655,0,3178,3564,20839,185021.2,-1,-1,-1,0.00487,0.00441,2.85e-08,-1,-1,-1,8.47,10.72,93.28358208955224,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_53,flow failed,0h12m54s0ms,0h9m0s0ms,35640.0,0.2,17820.0,19.16,-1,606.04,3087,0,0,0,0,0,0,112877,0,0,0,-1,-1,173966,28914,-0.1,-1,-1,-1,-0.72,-0.33,-1,-1,-1,-8.96,144876668.0,0.0,24.46,25.37,5.47,14.98,0.13,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11442,2655,0,3178,3564,20839,185021.2,-1,-1,-1,0.00487,0.00441,2.85e-08,-1,-1,-1,8.47,10.72,93.28358208955224,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_54,flow failed,0h12m44s0ms,0h8m54s0ms,35640.0,0.2,17820.0,19.16,-1,605.72,3087,0,0,0,0,0,0,112877,0,0,0,-1,-1,173966,28914,-0.1,-1,-1,-1,-0.72,-0.33,-1,-1,-1,-8.96,144876668.0,0.0,24.46,25.37,5.47,14.98,0.13,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11442,2655,0,3178,3564,20839,185021.2,-1,-1,-1,0.00487,0.00441,2.85e-08,-1,-1,-1,8.47,10.72,93.28358208955224,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_55,flow failed,0h12m47s0ms,0h8m58s0ms,35640.0,0.2,17820.0,19.16,-1,605.98,3087,0,0,0,0,0,0,112877,0,0,0,-1,-1,173966,28914,-0.1,-1,-1,-1,-0.72,-0.33,-1,-1,-1,-8.96,144876668.0,0.0,24.46,25.37,5.47,14.98,0.13,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11442,2655,0,3178,3564,20839,185021.2,-1,-1,-1,0.00487,0.00441,2.85e-08,-1,-1,-1,8.47,10.72,93.28358208955224,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_56,flow failed,0h12m24s0ms,0h8m31s0ms,36760.0,0.2,18380.0,19.16,-1,609.54,3087,0,0,0,0,0,0,112942,0,0,0,-1,-1,174097,29348,-0.1,-1,-1,-1,-0.82,-0.33,-1,-1,-1,-10.1,144876668.0,0.0,24.77,25.65,4.92,14.51,0.28,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11436,2655,0,3188,3676,20955,185021.2,-1,-1,-1,0.00492,0.00441,2.89e-08,-1,-1,-1,8.57,10.82,92.42144177449168,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_57,flow failed,0h12m25s0ms,0h8m30s0ms,36760.0,0.2,18380.0,19.16,-1,609.58,3087,0,0,0,0,0,0,112942,0,0,0,-1,-1,174097,29348,-0.1,-1,-1,-1,-0.82,-0.33,-1,-1,-1,-10.1,144876668.0,0.0,24.77,25.65,4.92,14.51,0.28,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11436,2655,0,3188,3676,20955,185021.2,-1,-1,-1,0.00492,0.00441,2.89e-08,-1,-1,-1,8.57,10.82,92.42144177449168,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_58,flow failed,0h12m16s0ms,0h8m26s0ms,36760.0,0.2,18380.0,19.16,-1,609.82,3087,0,0,0,0,0,0,112942,0,0,0,-1,-1,174097,29348,-0.1,-1,-1,-1,-0.82,-0.33,-1,-1,-1,-10.1,144876668.0,0.0,24.77,25.65,4.92,14.51,0.28,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11436,2655,0,3188,3676,20955,185021.2,-1,-1,-1,0.00492,0.00441,2.89e-08,-1,-1,-1,8.57,10.82,92.42144177449168,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_59,flow failed,0h12m20s0ms,0h8m29s0ms,36760.0,0.2,18380.0,19.16,-1,609.89,3087,0,0,0,0,0,0,112942,0,0,0,-1,-1,174097,29348,-0.1,-1,-1,-1,-0.82,-0.33,-1,-1,-1,-10.1,144876668.0,0.0,24.77,25.65,4.92,14.51,0.28,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11436,2655,0,3188,3676,20955,185021.2,-1,-1,-1,0.00492,0.00441,2.89e-08,-1,-1,-1,8.57,10.82,92.42144177449168,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_60,flow failed,0h15m13s0ms,0h11m6s0ms,44300.0,0.2,22150.0,19.16,-1,649.5,3087,0,0,0,0,0,0,116674,0,0,0,-1,-1,175759,32760,-0.1,-1,-1,-1,-1.43,-0.33,-1,-1,-1,-28.08,144876668.0,0.0,25.08,26.06,5.05,13.53,0.38,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11210,2655,0,3311,4430,21606,185021.2,-1,-1,-1,0.00521,0.00453,3.13e-08,-1,-1,-1,9.18,11.43,87.48906386701663,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_61,flow failed,0h15m9s0ms,0h11m1s0ms,44300.0,0.2,22150.0,19.16,-1,649.12,3087,0,0,0,0,0,0,116674,0,0,0,-1,-1,175759,32760,-0.1,-1,-1,-1,-1.43,-0.33,-1,-1,-1,-28.08,144876668.0,0.0,25.08,26.06,5.05,13.53,0.38,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11210,2655,0,3311,4430,21606,185021.2,-1,-1,-1,0.00521,0.00453,3.13e-08,-1,-1,-1,9.18,11.43,87.48906386701663,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_62,flow failed,0h15m7s0ms,0h10m57s0ms,44300.0,0.2,22150.0,19.16,-1,649.41,3087,0,0,0,0,0,0,116674,0,0,0,-1,-1,175759,32760,-0.1,-1,-1,-1,-1.43,-0.33,-1,-1,-1,-28.08,144876668.0,0.0,25.08,26.06,5.05,13.53,0.38,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11210,2655,0,3311,4430,21606,185021.2,-1,-1,-1,0.00521,0.00453,3.13e-08,-1,-1,-1,9.18,11.43,87.48906386701663,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
sv_core,core,matrix_config_63,flow failed,0h15m4s0ms,0h11m0s0ms,44300.0,0.2,22150.0,19.16,-1,649.45,3087,0,0,0,0,0,0,116674,0,0,0,-1,-1,175759,32760,-0.1,-1,-1,-1,-1.43,-0.33,-1,-1,-1,-28.08,144876668.0,0.0,25.08,26.06,5.05,13.53,0.38,2997,7729,228,4960,0,0,0,3475,64,181,89,124,453,159,49,645,547,442,25,11210,2655,0,3311,4430,21606,185021.2,-1,-1,-1,0.00521,0.00453,3.13e-08,-1,-1,-1,9.18,11.43,87.48906386701663,10,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,10,AREA 0
